contrastive_loss,nupdates,value_loss,explained_variance,reconstruct_loss,policy_loss,atten_decoder_loss,policy_entropy,fps,atten_encoder_loss,total_timesteps,ep_len_mean,ep_reward_mean,fps_eval,explained_variance_eval,total_timesteps_eval,ep_len_mean_eval,ep_reward_mean_eval
2.0,1000,0.060172904282808304,0.0,0.017335759475827217,0.07114444673061371,0.000453592132544145,1.3854844570159912,286,0.0,20430000,177.91,1.37,,,,,
,,,,,,,,,,,,,463,0.0,20450080,173.27,1.2
2.0,1,0.045281969010829926,0.0,0.017465142533183098,-0.009552610106766224,0.0004374162817839533,1.3844422101974487,278,0.0,20460080,181.03,1.33,,,,,
2.0,500,0.003653390798717737,5.960464477539063e-08,0.017563391476869583,-0.03430655226111412,0.0004193664062768221,1.3851197957992554,276,0.0,20500000,166.81,1.05,,,,,
2.0,1000,0.13539555668830872,0.0,0.017430411651730537,0.1499374359846115,0.0004798155860044062,1.3856617212295532,276,0.0,20540000,180.09,1.31,,,,,
,,,,,,,,,,,,,416,1.7881393432617188e-07,20560080,181.42,1.34
2.0,1,0.005256501026451588,1.1920928955078125e-07,0.017595341429114342,-0.043507106602191925,0.000473270658403635,1.3856855630874634,253,0.0,20570080,173.57,1.18,,,,,
2.0,500,0.005983902607113123,0.0,0.01729436218738556,-0.040851376950740814,0.00048043736023828387,1.3851561546325684,287,0.0,20610000,179.99,1.36,,,,,
2.0,1000,0.002283299807459116,1.1920928955078125e-07,0.017413148656487465,-0.024487480521202087,0.0004453829606063664,1.3844876289367676,287,0.0,20650000,173.55,1.19,,,,,
,,,,,,,,,,,,,377,-1.1920928955078125e-07,20670080,183.12,1.35
2.0,1,0.004011186771094799,0.0,0.01724342629313469,-0.03820755332708359,0.00042408317676745355,1.3855960369110107,286,0.0,20680080,172.74,1.19,,,,,
2.0,500,0.015545266680419445,0.0,0.01712671108543873,-0.10786906629800797,0.0004621216212399304,1.383724570274353,292,0.0,20720000,187.41,1.58,,,,,
2.0,1000,0.015004610642790794,5.960464477539063e-08,0.017207514494657516,-0.08314930647611618,0.0005100659327581525,1.382810115814209,292,0.0,20760000,178.93,1.34,,,,,
,,,,,,,,,,,,,490,-1.1920928955078125e-07,20780080,192.54,1.58
2.0,1,0.007136686239391565,0.0,0.0168544203042984,-0.050730057060718536,0.00037910608807578683,1.3853563070297241,303,0.0,20790080,184.32,1.44,,,,,
2.0,500,0.0031048625241965055,0.0,0.017201561480760574,-0.034263890236616135,0.00046820813440717757,1.3845672607421875,290,0.0,20830000,178.4,1.3,,,,,
2.0,1000,0.03543185442686081,0.0,0.017070887610316277,-0.03839854151010513,0.0004441429045982659,1.3824656009674072,291,0.0,20870000,188.97,1.61,,,,,
,,,,,,,,,,,,,399,0.0,20890080,196.22,1.63
2.0,1,0.06222061067819595,0.0,0.017474379390478134,0.05909239128232002,0.0004751347587443888,1.385082483291626,282,0.0,20900080,185.7,1.53,,,,,
2.0,500,0.018798496574163437,-1.1920928955078125e-07,0.017500193789601326,-0.028260041028261185,0.0004987733555026352,1.382858157157898,282,0.0,20940000,182.39,1.4,,,,,
2.0000109672546387,1000,0.04793553799390793,0.0,0.01731332205235958,0.06003087759017944,0.00044132317998446524,1.382220983505249,281,0.0,20980000,166.07,1.01,,,,,
,,,,,,,,,,,,,472,5.960464477539063e-08,21000080,178.83,1.26
2.0,1,0.06190355867147446,0.0,0.017526334151625633,0.06126550957560539,0.0004513976164162159,1.3850007057189941,297,0.0,21010080,174.6,1.22,,,,,
2.0,500,0.07543721050024033,0.0,0.017322447150945663,0.0700950175523758,0.00045563848107121885,1.3855350017547607,279,0.0,21050000,181.2,1.37,,,,,
2.0,1000,0.00863016676157713,0.0,0.017296956852078438,-0.060640253126621246,0.0004429502005223185,1.3837268352508545,280,0.0,21090000,186.34,1.44,,,,,
,,,,,,,,,,,,,435,0.0,21110080,178.06,1.26
2.0,1,0.0016584135591983795,-1.1920928955078125e-07,0.017507493495941162,-0.020097164437174797,0.0004973397590219975,1.3849726915359497,288,0.0,21120080,178.33,1.29,,,,,
2.0,500,0.04158935695886612,1.1920928955078125e-07,0.017383938655257225,0.00794287584722042,0.00045652291737496853,1.3841989040374756,282,0.0,21160000,177.08,1.22,,,,,
2.0,1000,0.0076473853550851345,0.0,0.017413677647709846,-0.0625651404261589,0.00046022492460906506,1.3839539289474487,283,0.0,21200000,180.07,1.32,,,,,
,,,,,,,,,,,,,429,1.1920928955078125e-07,21220080,174.76,1.17
2.0,1,0.008444197475910187,1.1920928955078125e-07,0.017583977431058884,-0.056277208030223846,0.00044821511255577207,1.385362148284912,266,0.0,21230080,190.54,1.62,,,,,
2.0,500,0.0018657054752111435,0.0,0.01715102046728134,-0.020037073642015457,0.0004858568718191236,1.3828887939453125,283,0.0,21270000,180.33,1.33,,,,,
2.0,1000,0.005668168421834707,0.0,0.01746281236410141,-0.03806367143988609,0.00048148291534744203,1.381601095199585,283,0.0,21310000,179.76,1.31,,,,,
,,,,,,,,,,,,,421,0.0,21330080,179.62,1.3
2.0,1,0.002693727146834135,1.1920928955078125e-07,0.017377596348524094,-0.02663389965891838,0.00045298930490389466,1.3836007118225098,274,0.0,21340080,171.17,1.13,,,,,
2.0,500,0.06427136808633804,0.0,0.01715921051800251,0.04220838472247124,0.00044492646702565253,1.3846855163574219,287,0.0,21380000,177.2,1.24,,,,,
2.0,1000,0.002312340773642063,0.0,0.017221340909600258,-0.02396693266928196,0.0004683431179728359,1.383757472038269,287,0.0,21420000,182.6,1.34,,,,,
,,,,,,,,,,,,,436,5.960464477539063e-08,21440080,177.77,1.28
2.0,1,0.004565047100186348,-1.1920928955078125e-07,0.017444703727960587,-0.03599732369184494,0.0004342400061432272,1.3800451755523682,252,0.0,21450080,176.61,1.2,,,,,
2.0,500,0.00297042028978467,-2.384185791015625e-07,0.01738458313047886,-0.02775428630411625,0.00048669776879251003,1.382934808731079,284,0.0,21490000,177.67,1.28,,,,,
2.0,1000,0.006586594972759485,-1.1920928955078125e-07,0.017523635178804398,-0.049124576151371,0.0004148113657720387,1.3838379383087158,282,0.0,21530000,187.41,1.48,,,,,
,,,,,,,,,,,,,423,0.0,21550080,186.45,1.45
2.0,1,0.02563357912003994,0.0,0.017420457676053047,0.018345551565289497,0.00045499781845137477,1.3857767581939697,295,0.0,21560080,172.56,1.11,,,,,
2.0,500,0.01706506311893463,1.1920928955078125e-07,0.01750757172703743,-0.03400050476193428,0.00044497771887108684,1.384825587272644,278,0.0,21600000,174.32,1.14,,,,,
2.0,1000,0.0029623452574014664,0.0,0.017332009971141815,-0.025893351063132286,0.00048571344814263284,1.3839020729064941,277,0.0,21640000,179.93,1.38,,,,,
,,,,,,,,,,,,,475,0.0,21660080,173.04,1.18
2.0,1,0.005491568706929684,-1.1920928955078125e-07,0.017363237217068672,-0.04557954519987106,0.0004255480016581714,1.3841345310211182,269,0.0,21670080,167.27,1.05,,,,,
2.0,500,0.060561586171388626,5.960464477539063e-08,0.017604662105441093,0.07024545967578888,0.00046568975085392594,1.3853271007537842,279,0.0,21710000,178.12,1.28,,,,,
2.0,1000,0.003974417690187693,1.1920928955078125e-07,0.01718844473361969,-0.03349267691373825,0.0004572170728351921,1.3851191997528076,279,0.0,21750000,185.15,1.43,,,,,
,,,,,,,,,,,,,465,0.0,21770080,179.23,1.29
2.0,1,0.027683530002832413,0.0,0.017332710325717926,0.00706991832703352,0.00048827711725607514,1.3839502334594727,292,0.0,21780080,181.08,1.34,,,,,
2.0,500,0.06747119128704071,0.0,0.017242690548300743,0.01944270171225071,0.0005018830997869372,1.3828587532043457,286,0.0,21820000,171.75,1.08,,,,,
2.0,1000,0.06428342312574387,0.0,0.017269007861614227,0.046802304685115814,0.0005117333494126797,1.3838692903518677,285,0.0,21860000,194.01,1.77,,,,,
,,,,,,,,,,,,,480,-2.384185791015625e-07,21880080,189.91,1.51
2.0,1,0.003928605001419783,5.960464477539063e-08,0.0173045564442873,-0.038361214101314545,0.0004923059022985399,1.3826987743377686,260,0.0,21890080,175.91,1.24,,,,,
2.0,500,0.0014164112508296967,0.0,0.01743641123175621,-0.017796143889427185,0.0004819782043341547,1.3822755813598633,286,0.0,21930000,171.94,1.1,,,,,
2.0,1000,0.014080029912292957,0.0,0.017528759315609932,-0.0044013215228915215,0.0005527912289835513,1.3852615356445312,289,0.0,21970000,169.16,1.08,,,,,
,,,,,,,,,,,,,441,1.1920928955078125e-07,21990080,184.2,1.38
2.0,1,0.01608315482735634,0.0,0.01726614683866501,-0.016623005270957947,0.0005116912652738392,1.3856185674667358,273,0.0,22000080,179.91,1.37,,,,,
1.9999873638153076,500,0.003174570156261325,5.960464477539063e-08,0.017251310870051384,-0.02803635038435459,0.0004106174746993929,1.385679841041565,294,0.0,22040000,183.83,1.42,,,,,
2.0,1000,0.0030698650516569614,-1.1920928955078125e-07,0.017231285572052002,-0.029868001118302345,0.0004291177319828421,1.3837637901306152,293,0.0,22080000,181.38,1.36,,,,,
,,,,,,,,,,,,,470,0.0,22100080,189.92,1.54
2.0,1,0.05050840228796005,-1.1920928955078125e-07,0.01749279908835888,0.03845788910984993,0.00045914476504549384,1.3834404945373535,299,0.0,22110080,177.17,1.27,,,,,
2.0,500,0.10589554160833359,-1.1920928955078125e-07,0.01717369630932808,0.0750608891248703,0.0004164656565990299,1.3841456174850464,297,0.0,22150000,194.24,1.68,,,,,
2.0,1000,0.03967747837305069,-1.1920928955078125e-07,0.017266057431697845,0.016097629442811012,0.0005272425478324294,1.3812847137451172,298,0.0,22190000,181.4,1.43,,,,,
,,,,,,,,,,,,,434,0.0,22210080,183.78,1.45
2.0,1,0.01448744535446167,-1.1920928955078125e-07,0.017214423045516014,-0.0076797232031822205,0.00047465047100558877,1.3790550231933594,261,0.0,22220080,181.64,1.34,,,,,
2.0,500,0.002167390426620841,-1.1920928955078125e-07,0.01727762632071972,-0.02279905416071415,0.0004338639846537262,1.3821702003479004,284,0.0,22260000,172.15,1.14,,,,,
2.0,1000,0.04182201251387596,0.0,0.017438501119613647,0.006646921392530203,0.0005244204076007009,1.3836339712142944,284,0.0,22300000,181.78,1.4,,,,,
,,,,,,,,,,,,,452,0.0,22320080,174.47,1.21
2.0,1,0.0007164702983573079,1.1920928955078125e-07,0.017319202423095703,-0.0130030307918787,0.0004679122066590935,1.3852121829986572,309,0.0,22330080,179.4,1.29,,,,,
2.0,500,0.001778907491825521,-1.1920928955078125e-07,0.017137087881565094,-0.020150581374764442,0.0004702553269453347,1.3860362768173218,285,0.0,22370000,186.33,1.5,,,,,
1.9999887943267822,1000,0.0009200049680657685,0.0,0.01729285530745983,-0.014286386780440807,0.0004430113476701081,1.3857324123382568,285,0.0,22410000,176.78,1.17,,,,,
,,,,,,,,,,,,,478,1.1920928955078125e-07,22430080,169.4,1.07
2.0,1,0.0017433582106605172,-1.1920928955078125e-07,0.01746893860399723,-0.021498966962099075,0.0004770865780301392,1.3854161500930786,272,0.0,22440080,180.34,1.3,,,,,
2.0,500,0.004554172977805138,0.0,0.01743505708873272,-0.03387898579239845,0.0004779627197422087,1.385138750076294,288,0.0,22480000,192.57,1.68,,,,,
2.0,1000,0.05167155712842941,1.1920928955078125e-07,0.017329327762126923,0.035754285752773285,0.00045269023394212127,1.3853790760040283,286,0.0,22520000,185.05,1.45,,,,,
,,,,,,,,,,,,,457,5.960464477539063e-08,22540080,177.53,1.26
2.0,1,0.004699948709458113,0.0,0.017377054318785667,-0.03763922303915024,0.0005517933750525117,1.3859987258911133,299,0.0,22550080,180.71,1.34,,,,,
1.9999535083770752,500,0.04779861122369766,5.960464477539063e-08,0.017256291583180428,0.057102907449007034,0.00046324898721650243,1.3848119974136353,289,0.0,22590000,189.81,1.59,,,,,
2.0,1000,0.012709841132164001,-1.1920928955078125e-07,0.017391042783856392,0.007257737219333649,0.0004900192143395543,1.3860269784927368,283,0.0,22630000,181.41,1.36,,,,,
,,,,,,,,,,,,,446,0.0,22650080,175.89,1.22
2.0000035762786865,1,0.015607252717018127,0.0,0.017382176592946053,-0.021215444430708885,0.0005306379171088338,1.3846280574798584,250,0.0,22660080,176.76,1.16,,,,,
2.0,500,0.015256501734256744,0.0,0.017084559425711632,-0.011318705044686794,0.0005055073997937143,1.3841323852539062,247,0.0,22700000,172.0,1.2,,,,,
2.0,1000,0.04003864899277687,0.0,0.01749531179666519,0.01874445751309395,0.0005000290111638606,1.381937026977539,242,0.0,22740000,165.54,1.0,,,,,
,,,,,,,,,,,,,390,-1.1920928955078125e-07,22760080,178.25,1.28
2.0,1,0.004629211965948343,0.0,0.017021415755152702,-0.04614421725273132,0.000487785495352,1.3813775777816772,250,0.0,22770080,168.77,1.04,,,,,
2.0,500,0.04030691459774971,0.0,0.017192676663398743,0.01646333560347557,0.00042359577491879463,1.3824338912963867,264,0.0,22810000,167.04,1.0,,,,,
2.0,1000,0.036203719675540924,0.0,0.01744948886334896,0.04092761129140854,0.0004671820788644254,1.3847931623458862,264,0.0,22850000,180.17,1.31,,,,,
,,,,,,,,,,,,,364,1.7881393432617188e-07,22870080,176.4,1.27
2.0,1,0.0014128301991149783,0.0,0.01735728792846203,-0.01729131117463112,0.0005463018314912915,1.3848453760147095,272,0.0,22880080,180.8,1.3,,,,,
2.0,500,0.004995429422706366,0.0,0.017414430156350136,-0.04064909368753433,0.0004489845014177263,1.384859323501587,241,0.0,22920000,174.15,1.15,,,,,
2.0,1000,3.829458000836894e-05,0.0,0.017270660027861595,-0.007811148650944233,0.0005223319167271256,1.3844618797302246,241,0.0,22960000,175.56,1.27,,,,,
,,,,,,,,,,,,,450,-2.384185791015625e-07,22980080,188.11,1.62
2.0,1,0.0053106071427464485,1.1920928955078125e-07,0.01735442318022251,-0.048174891620874405,0.00047638858086429536,1.385362982749939,240,0.0,22990080,179.29,1.29,,,,,
2.0,500,0.06472219526767731,1.1920928955078125e-07,0.01733477972447872,0.0446869358420372,0.0004660669364966452,1.3856604099273682,239,0.0,23030000,198.14,1.8,,,,,
2.0,1000,0.003957194276154041,0.0,0.017102885991334915,-0.04191582649946213,0.0005017069634050131,1.384937047958374,239,0.0,23070000,177.79,1.27,,,,,
,,,,,,,,,,,,,420,0.0,23090080,181.68,1.42
2.0,1,0.0016495106974616647,0.0,0.017584364861249924,-0.019953036680817604,0.00041198934195563197,1.385056972503662,265,0.0,23100080,167.99,1.04,,,,,
2.0,500,0.008934114128351212,1.1920928955078125e-07,0.017331641167402267,-0.05922485515475273,0.00047478810301981866,1.3854347467422485,246,0.0,23140000,192.78,1.59,,,,,
2.0,1000,0.05204927176237106,0.0,0.0172981396317482,0.028449079021811485,0.00046234490582719445,1.385292887687683,246,0.0,23180000,184.34,1.46,,,,,
,,,,,,,,,,,,,433,0.0,23200080,172.55,1.1
2.0,1,0.0027560696471482515,-1.1920928955078125e-07,0.017272286117076874,-0.026752924546599388,0.0005068698665127158,1.3831496238708496,258,0.0,23210080,188.54,1.54,,,,,
2.0,500,0.05566522479057312,-1.1920928955078125e-07,0.01746067777276039,0.010353421792387962,0.0005308828549459577,1.3807510137557983,267,0.0,23250000,190.2,1.56,,,,,
2.0,1000,0.0008525642333552241,-1.1920928955078125e-07,0.017327774316072464,-0.013301512226462364,0.0004750889784190804,1.3832457065582275,266,0.0,23290000,177.24,1.3,,,,,
,,,,,,,,,,,,,453,0.0,23310080,180.67,1.32
2.0,1,0.013306128792464733,0.0,0.017427973449230194,0.002426673425361514,0.0005259870667941868,1.385443925857544,240,0.0,23320080,178.78,1.27,,,,,
2.0,500,0.08854459971189499,5.960464477539063e-08,0.017408054322004318,0.08491121977567673,0.0004799110465683043,1.3836870193481445,266,0.0,23360000,186.53,1.47,,,,,
2.0,1000,4.898825864074752e-05,1.7881393432617188e-07,0.017283378168940544,-0.00875290110707283,0.000498782261274755,1.38605797290802,267,0.0,23400000,187.88,1.45,,,,,
,,,,,,,,,,,,,375,-1.1920928955078125e-07,23420080,189.99,1.58
2.0,1,0.07678176462650299,-1.1920928955078125e-07,0.017313484102487564,0.059403251856565475,0.0005133146187290549,1.3862107992172241,265,0.0,23430080,190.85,1.62,,,,,
2.0,500,0.0027028736658394337,0.0,0.017463235184550285,-0.02453237771987915,0.0005023591220378876,1.3851398229599,272,0.0,23470000,183.75,1.47,,,,,
1.9999312162399292,1000,0.027824586257338524,1.1920928955078125e-07,0.017147589474916458,0.006063014268875122,0.00042339094216004014,1.3859853744506836,276,0.0,23510000,187.98,1.53,,,,,
,,,,,,,,,,,,,440,-2.384185791015625e-07,23530080,185.83,1.5
2.0,1,0.12112103402614594,-1.1920928955078125e-07,0.017412317916750908,0.14529678225517273,0.00047763012116774917,1.3855419158935547,278,0.00048339806380681694,23540080,187.35,1.54,,,,,
2.0,500,0.0074707334861159325,-1.1920928955078125e-07,0.01731910929083824,-0.05267366021871567,0.0004234028165228665,1.3844382762908936,284,0.0004833984130527824,23580000,176.29,1.22,,,,,
2.0,1000,0.012307479046285152,0.0,0.017355846241116524,0.009155293926596642,0.0004598276282195002,1.3851571083068848,284,0.0,23620000,181.04,1.38,,,,,
,,,,,,,,,,,,,406,0.0,23640080,182.3,1.33
2.0,1,0.0620875358581543,0.0,0.017490841448307037,0.057497333735227585,0.00044569940655492246,1.3828461170196533,283,0.0,23650080,188.32,1.58,,,,,
2.0,500,0.009862588718533516,-1.1920928955078125e-07,0.017271604388952255,-0.06330707669258118,0.0004342448082752526,1.3828421831130981,279,0.0,23690000,171.79,1.09,,,,,
2.0,1000,0.0061240666545927525,0.0,0.01718238927423954,-0.06643927097320557,0.0004602443368639797,1.383422613143921,280,0.0,23730000,172.3,1.13,,,,,
,,,,,,,,,,,,,451,0.0,23750080,178.69,1.3
2.0,1,0.06069909781217575,0.0,0.017439547926187515,0.06958187371492386,0.00042903004214167595,1.3835681676864624,285,0.0,23760080,169.9,1.04,,,,,
2.0,500,0.015044149942696095,0.0,0.01736484281718731,-0.011952340602874756,0.0004197975213173777,1.3841661214828491,286,0.0,23800000,180.49,1.37,,,,,
2.0,1000,0.03717230260372162,0.0,0.01739361695945263,0.0371086522936821,0.0004886951064690948,1.3833081722259521,284,0.0,23840000,185.14,1.46,,,,,
,,,,,,,,,,,,,430,0.0,23860080,178.79,1.3
2.0,1,0.0016058949986472726,6.556510925292969e-07,0.01718805357813835,-0.018848586827516556,0.0004858721513301134,1.3822073936462402,284,0.0,23870080,176.72,1.29,,,,,
2.0,500,0.04208999499678612,0.0,0.017048941925168037,0.0045521496795117855,0.00048000627430155873,1.380181908607483,284,0.0,23910000,181.2,1.38,,,,,
2.0,1000,0.001613346510566771,0.0,0.017416881397366524,-0.01933392696082592,0.00045152188977226615,1.383420467376709,284,0.0,23950000,182.74,1.37,,,,,
,,,,,,,,,,,,,383,1.1920928955078125e-07,23970080,173.58,1.17
2.0,1,0.002543916692957282,2.384185791015625e-07,0.01733357645571232,-0.029238242655992508,0.0004575618077069521,1.382251501083374,239,0.0,23980080,179.11,1.33,,,,,
2.0,500,0.029064903035759926,0.0,0.01727418787777424,-0.06969721615314484,0.0004731031658593565,1.381456732749939,270,0.0,24020000,197.66,1.81,,,,,
2.0,1000,0.07493984699249268,0.0,0.017468702048063278,0.07040955871343613,0.000493193743750453,1.384777545928955,271,0.0,24060000,178.48,1.25,,,,,
,,,,,,,,,,,,,425,1.7881393432617188e-07,24080080,172.43,1.12
2.0,1,0.01397895347326994,-1.1920928955078125e-07,0.01728592999279499,-0.0035320378374308348,0.0004491786821745336,1.3848565816879272,262,0.0,24090080,175.4,1.2,,,,,
2.0,500,0.0009460197761654854,0.0,0.017349762842059135,-0.01429733820259571,0.00042533077066764235,1.384721040725708,271,0.0,24130000,183.76,1.55,,,,,
2.0,1000,0.003561386140063405,0.0,0.017252791672945023,-0.033128201961517334,0.0004823330673389137,1.383357048034668,271,0.0,24170000,182.44,1.37,,,,,
,,,,,,,,,,,,,440,1.1920928955078125e-07,24190080,175.12,1.21
2.0,1,0.04357045143842697,0.0,0.017386503517627716,-0.014515426941215992,0.00047246660687960684,1.384560227394104,231,0.0,24200080,177.96,1.22,,,,,
2.0,500,0.07336192578077316,0.0,0.01744883507490158,0.08422200381755829,0.0004775594861712307,1.382914662361145,280,0.0,24240000,190.75,1.6,,,,,
2.0,1000,0.004090065136551857,1.1920928955078125e-07,0.01735030859708786,-0.034206148236989975,0.0004999885568395257,1.3850746154785156,279,0.0,24280000,183.14,1.45,,,,,
,,,,,,,,,,,,,457,-1.1920928955078125e-07,24300080,182.23,1.46
2.0,1,3.1409628718392923e-05,0.0,0.017273783683776855,-0.006978388875722885,0.00044648238690569997,1.3856054544448853,287,0.0,24310080,176.98,1.25,,,,,
2.0,500,0.004335825331509113,-1.1920928955078125e-07,0.01734555885195732,-0.03610847145318985,0.0005460536922328174,1.385401725769043,280,0.0,24350000,180.33,1.34,,,,,
2.0,1000,0.0612826868891716,0.0,0.01744738779962063,0.06425513327121735,0.0004660428094211966,1.3848121166229248,281,0.0,24390000,178.0,1.33,,,,,
,,,,,,,,,,,,,358,0.0,24410080,173.56,1.22
2.0,1,0.002899210201576352,1.1920928955078125e-07,0.017345542088150978,-0.03051789477467537,0.00047371193068102,1.3858219385147095,267,0.0,24420080,175.78,1.23,,,,,
2.0,500,0.004628689493983984,0.0,0.017244761809706688,-0.039772190153598785,0.0004958101781085134,1.3856335878372192,260,0.0,24460000,183.05,1.37,,,,,
2.0,1000,0.001947652199305594,1.1920928955078125e-07,0.01733383908867836,-0.021443527191877365,0.0004756938142236322,1.3846797943115234,254,0.0,24500000,179.66,1.28,,,,,
,,,,,,,,,,,,,391,-1.1920928955078125e-07,24520080,173.75,1.13
2.0,1,0.03988201171159744,0.0,0.017519669607281685,0.018945982679724693,0.0004440409247763455,1.385300874710083,257,0.0,24530080,182.89,1.41,,,,,
2.0,500,0.00634704390540719,0.0,0.017414487898349762,-0.043703727424144745,0.0004987752763554454,1.3854436874389648,259,0.0,24570000,182.75,1.42,,,,,
2.0,1000,0.003653730498626828,1.1920928955078125e-07,0.01750839874148369,-0.031062591820955276,0.00042726099491119385,1.385772705078125,262,0.0,24610000,184.16,1.38,,,,,
,,,,,,,,,,,,,399,0.0,24630080,174.61,1.2
2.0,1,0.0007886078092269599,0.0,0.017257623374462128,-0.012819761410355568,0.0005187747301533818,1.3849072456359863,278,0.0,24640080,181.19,1.37,,,,,
2.0,500,0.00023624091409146786,-1.1920928955078125e-07,0.017276637256145477,-0.007771736942231655,0.000498246110510081,1.3842411041259766,260,0.0004833984130527824,24680000,166.12,1.0,,,,,
2.0,1000,0.0017442228272557259,0.0,0.017185021191835403,-0.01930946484208107,0.00046836756519041955,1.3860561847686768,262,0.0,24720000,182.51,1.35,,,,,
,,,,,,,,,,,,,382,0.0,24740080,177.46,1.26
2.0,1,4.8872829211177304e-05,-1.1920928955078125e-07,0.017188873142004013,-0.00879279151558876,0.0004722412268165499,1.3861427307128906,283,0.0,24750080,175.4,1.19,,,,,
2.0,500,0.04929283633828163,0.0,0.017297837883234024,-0.03306357190012932,0.0004677200340665877,1.3838558197021484,259,0.0,24790000,186.12,1.51,,,,,
2.0,1000,0.05689879134297371,-2.384185791015625e-07,0.01715231128036976,-0.06985461711883545,0.00047664111480116844,1.3853626251220703,261,0.0,24830000,186.39,1.52,,,,,
,,,,,,,,,,,,,348,0.0,24850080,179.25,1.31
2.0,1,0.007949762977659702,-1.1920928955078125e-07,0.01712636835873127,-0.0538385808467865,0.0005021524266339839,1.3860039710998535,249,0.0,24860080,193.12,1.58,,,,,
2.0,500,4.839676694246009e-05,-2.384185791015625e-07,0.01736009120941162,-0.008779537864029408,0.0005030249012634158,1.385308027267456,261,0.0,24900000,193.51,1.7,,,,,
2.0,1000,0.006049099378287792,0.0,0.017254970967769623,-0.04844390228390694,0.0004757205897476524,1.385798692703247,263,0.0,24940000,193.95,1.65,,,,,
,,,,,,,,,,,,,459,-2.384185791015625e-07,24960080,182.23,1.38
2.0,1,0.06377501785755157,0.0,0.01744726672768593,0.04635559767484665,0.0004700870194938034,1.3855020999908447,249,0.0,24970080,173.46,1.18,,,,,
2.0,500,0.007940342649817467,0.0,0.01734130270779133,-0.04897887259721756,0.0004901377251371741,1.3844900131225586,259,0.0,25010000,189.81,1.58,,,,,
2.0,1000,0.006709371693432331,5.960464477539063e-08,0.01745530217885971,-0.050937555730342865,0.000496134627610445,1.3851834535598755,259,0.0,25050000,184.7,1.38,,,,,
,,,,,,,,,,,,,422,-1.1920928955078125e-07,25070080,174.89,1.19
2.0,1,4.1717088606674224e-05,0.0,0.017512289807200432,-0.00811324268579483,0.0005332683213055134,1.3860528469085693,243,0.0,25080080,187.3,1.46,,,,,
1.9999637603759766,500,0.08668742328882217,-1.1920928955078125e-07,0.01757371984422207,0.09415114670991898,0.0005045395228080451,1.3847830295562744,258,0.0,25120000,180.54,1.3,,,,,
2.0,1000,0.11941345036029816,0.0,0.017298482358455658,0.07084488868713379,0.0004243181610945612,1.3849973678588867,258,0.0,25160000,195.66,1.75,,,,,
,,,,,,,,,,,,,435,-1.1920928955078125e-07,25180080,177.22,1.22
2.0,1,0.005473118741065264,2.384185791015625e-07,0.017287246882915497,-0.04465455189347267,0.0004952952149324119,1.3851280212402344,230,0.0,25190080,185.2,1.51,,,,,
2.0,500,0.0024765923153609037,0.0,0.01707202009856701,-0.024557726457715034,0.0004442645295057446,1.3831140995025635,262,0.0,25230000,191.68,1.66,,,,,
2.0,1000,0.0624840185046196,0.0,0.01717476360499859,0.06058349460363388,0.0005114334635436535,1.3837950229644775,260,0.0,25270000,181.91,1.32,,,,,
,,,,,,,,,,,,,428,-3.5762786865234375e-07,25290080,181.8,1.33
2.0,1,0.05613967031240463,0.0,0.017463358119130135,0.00984444934874773,0.0004415434377733618,1.3843287229537964,257,0.0,25300080,193.04,1.63,,,,,
