fps,policy_entropy,value_loss,atten_encoder_loss,reconstruct_loss,nupdates,total_timesteps,policy_loss,contrastive_loss,atten_decoder_loss,explained_variance,ep_len_mean,ep_reward_mean,fps_eval,total_timesteps_eval,explained_variance_eval,ep_reward_mean_eval,ep_len_mean_eval
274,1.0499842166900635,0.34545376896858215,0.00222338130697608,0.016736458986997604,1000,18780000,-0.16330783069133759,1.664206624031067,0.09314639866352081,0.3135300278663635,1220.5,66.88,,,,,
,,,,,,,,,,,,,444,18800080,-0.28237366676330566,27.88,804.0
266,1.2055938243865967,0.014281630516052246,0.0019976904150098562,0.016839873045682907,1,18810080,0.01570390909910202,1.8333117961883545,0.07559510320425034,0.8432393372058868,1226.63,67.74,,,,,
286,1.0352503061294556,0.5297255516052246,0.002135577378794551,0.01673126220703125,500,18850000,-0.3845228850841522,1.6539169549942017,0.08047441393136978,0.4649602174758911,1191.13,65.48,,,,,
288,1.1541354656219482,0.07187564671039581,0.002037669299170375,0.016706833615899086,1000,18890000,0.033410053700208664,1.3994626998901367,0.09507625550031662,0.5158390998840332,1215.26,67.4,,,,,
,,,,,,,,,,,,,609,18910080,0.13094502687454224,29.8,836.99
228,1.1458467245101929,0.03861118480563164,0.0020608981139957905,0.0168027151376009,1,18920080,-0.04408327490091324,1.3572351932525635,0.06005777046084404,0.6571771800518036,1219.78,66.74,,,,,
287,1.1745595932006836,0.020473498851060867,0.0022595932241529226,0.01678415760397911,500,18960000,0.03893698751926422,1.4979679584503174,0.07182250916957855,0.8492532819509506,1206.0,64.19,,,,,
293,1.1176601648330688,0.029337842017412186,0.002033090218901634,0.016706449910998344,1000,19000000,6.180554919410497e-05,1.6366764307022095,0.1041475385427475,0.8075464814901352,1225.72,64.19,,,,,
,,,,,,,,,,,,,675,19020080,-0.45324766635894775,33.89,897.73
305,1.2254540920257568,0.009495826438069344,0.0019113424932584167,0.016738196834921837,1,19030080,0.01473242323845625,1.6466773748397827,0.08832060545682907,0.9318206906318665,1223.49,63.15,,,,,
284,1.0676302909851074,0.014157856814563274,0.002031899755820632,0.016813434660434723,500,19070000,0.015129491686820984,1.7176451683044434,0.07605869323015213,0.8616103678941727,1232.22,63.71,,,,,
290,1.055678129196167,0.21411478519439697,0.002157107461243868,0.016639690846204758,1000,19110000,-0.001107680844143033,1.9019017219543457,0.06536336243152618,0.5406028628349304,1267.6,68.06,,,,,
,,,,,,,,,,,,,495,19130080,-0.2805391550064087,34.85,906.85
218,1.1431156396865845,0.04508458450436592,0.0024620506446808577,0.0167227853089571,1,19140080,0.0012798517709597945,1.8180103302001953,0.09640923887491226,0.8739494383335114,1255.9,67.87,,,,,
283,1.12040114402771,0.010446576401591301,0.0021787751466035843,0.01674184575676918,500,19180000,0.01088264025747776,1.7099223136901855,0.064602330327034,0.9575785435736179,1253.09,72.06,,,,,
292,1.0972750186920166,0.010526176542043686,0.002094000345095992,0.016717636957764626,1000,19220000,0.040733031928539276,1.73834228515625,0.09089137613773346,0.9661809913814068,1256.66,73.74,,,,,
,,,,,,,,,,,,,369,19240080,0.09805381298065186,37.05,934.08
247,1.0993238687515259,0.04014815390110016,0.002066303277388215,0.01675429753959179,1,19250080,0.042360834777355194,1.7522776126861572,0.07354860752820969,0.7270523607730865,1257.21,72.92,,,,,
291,1.1713392734527588,0.04220935329794884,0.0021259512286633253,0.016693199053406715,500,19290000,0.0596805214881897,1.81327486038208,0.0846119076013565,0.5195389688014984,1267.06,71.68,,,,,
301,1.0448503494262695,0.09722906351089478,0.0020815604366362095,0.01646941713988781,1000,19330000,0.005504504777491093,1.9402809143066406,0.07357826083898544,0.7253775596618652,1272.53,73.45,,,,,
,,,,,,,,,,,,,466,19350080,-0.006082653999328613,38.46,943.19
332,1.1144680976867676,0.45673996210098267,0.0021671042777597904,0.016791295260190964,1,19360080,0.1586206704378128,1.8070714473724365,0.060629211366176605,-0.9211081266403198,1287.09,73.0,,,,,
292,1.1072652339935303,0.020082054659724236,0.0018387202871963382,0.016643987968564034,500,19400000,-0.004439422395080328,1.8790638446807861,0.07734791934490204,0.7904564589262009,1268.84,74.58,,,,,
291,1.1057542562484741,0.033242639154195786,0.002071517752483487,0.016737906262278557,1000,19440000,0.047128625214099884,1.694031000137329,0.08272401243448257,0.8368137031793594,1275.91,75.56,,,,,
,,,,,,,,,,,,,392,19460080,0.03813469409942627,40.07,963.72
283,1.0807464122772217,0.0071527352556586266,0.0019386913627386093,0.016626084223389626,1,19470080,0.00825644563883543,2.0037269592285156,0.15788105130195618,0.9043240249156952,1271.85,75.07,,,,,
288,1.0529849529266357,0.06349721550941467,0.0022073748987168074,0.01674707978963852,500,19510000,0.022067466750741005,1.845398187637329,0.08650477230548859,0.9009356945753098,1260.44,68.35,,,,,
295,1.108946681022644,0.04195865988731384,0.002530669094994664,0.01667526550590992,1000,19550000,0.016773317009210587,1.7244789600372314,0.07741153985261917,0.870995283126831,1259.74,69.85,,,,,
,,,,,,,,,,,,,420,19570080,0.2693900465965271,41.52,988.59
242,1.0816808938980103,0.009576449170708656,0.002135160146281123,0.0166470929980278,1,19580080,0.010544420219957829,1.585094690322876,0.06324627250432968,0.9290246888995171,1244.22,65.6,,,,,
279,1.1067674160003662,0.02219817228615284,0.002173839835450053,0.01657843589782715,500,19620000,0.03159663826227188,1.52689790725708,0.07256677001714706,0.8039360344409943,1250.04,67.44,,,,,
285,1.1866004467010498,0.019975176081061363,0.0022824937477707863,0.01671775057911873,1000,19660000,0.01261262595653534,1.5729851722717285,0.09940897673368454,0.7686469554901123,1241.96,68.42,,,,,
,,,,,,,,,,,,,547,19680080,0.15482991933822632,42.43,997.14
259,1.0500409603118896,0.012512517161667347,0.0021940870210528374,0.01669243350625038,1,19690080,-0.016162199899554253,1.7287414073944092,0.091550812125206,0.8531855940818787,1238.48,69.98,,,,,
286,1.1102334260940552,0.34215885400772095,0.001979680033400655,0.016763614490628242,500,19730000,-0.1534053385257721,1.4223206043243408,0.10466744005680084,0.3431931734085083,1248.07,77.31,,,,,
292,1.170745611190796,0.016342300921678543,0.001865248428657651,0.016696784645318985,1000,19770000,-0.004678598139435053,1.807425856590271,0.06872539222240448,0.8249418437480927,1234.78,76.12,,,,,
,,,,,,,,,,,,,417,19790080,0.11116135120391846,42.99,1005.66
328,1.0824946165084839,0.02349833771586418,0.0020472360774874687,0.016756203025579453,1,19800080,0.09695196151733398,1.6134121417999268,0.07479202002286911,0.8473190665245056,1252.99,80.13,,,,,
297,1.0369670391082764,0.2298746109008789,0.00220646895468235,0.016638170927762985,500,19840000,-0.11629321426153183,1.7480460405349731,0.07350926846265793,0.37891441583633423,1253.53,77.95,,,,,
299,0.9612547159194946,0.35131868720054626,0.002050222596153617,0.01682395674288273,1000,19880000,-0.06435555219650269,1.5448102951049805,0.10127929598093033,0.1673099398612976,1236.56,76.13,,,,,
,,,,,,,,,,,,,436,19900080,0.15462839603424072,44.76,1024.1
294,1.1214125156402588,0.07352231442928314,0.0022155686747282743,0.016545841470360756,1,19910080,-0.00011252537660766393,1.8994088172912598,0.08512134850025177,0.7474049925804138,1253.47,76.44,,,,,
289,1.0956230163574219,0.10526800155639648,0.002044165739789605,0.016746800392866135,500,19950000,-0.00042930766358040273,1.6690773963928223,0.08263127505779266,0.8609362095594406,1257.85,75.67,,,,,
288,1.0457699298858643,0.01946580782532692,0.0027311157900840044,0.016661833971738815,1000,19990000,0.016166692599654198,1.647470474243164,0.1123015433549881,0.8280241191387177,1277.79,74.75,,,,,
,,,,,,,,,,,,,449,20010080,0.1334211230278015,43.84,1008.36
354,1.0943621397018433,0.007832648232579231,0.0021558788139373064,0.0166778601706028,1,20020080,0.02656238153576851,1.6148791313171387,0.06806188821792603,0.9413201585412025,1313.68,76.96,,,,,
288,1.1800153255462646,0.36015909910202026,0.002170447027310729,0.016738971695303917,500,20060000,0.07001718133687973,1.6016480922698975,0.10535888373851776,0.734730064868927,1308.94,78.6,,,,,
292,1.0776593685150146,0.028413813561201096,0.002012543845921755,0.016674892976880074,1000,20100000,-0.008281884714961052,1.6409285068511963,0.07897952944040298,0.6478835642337799,1267.12,73.91,,,,,
,,,,,,,,,,,,,476,20120080,-0.3893789052963257,40.79,959.5
295,1.1034138202667236,0.06779582053422928,0.0021909517236053944,0.016709180548787117,1,20130080,-0.0487029030919075,1.611016035079956,0.14352917671203613,0.25735151767730713,1254.65,73.78,,,,,
294,1.0771586894989014,0.021316861733794212,0.0021388798486441374,0.01674724742770195,500,20170000,0.06681542098522186,1.4765831232070923,0.07646737992763519,0.9563427716493607,1232.36,72.01,,,,,
294,1.1757973432540894,0.03279458358883858,0.002064398257061839,0.016662051901221275,1000,20210000,-0.009214612655341625,2.019181251525879,0.09992560744285583,0.8023084104061127,1235.69,73.3,,,,,
,,,,,,,,,,,,,389,20230080,-0.32949745655059814,39.23,936.15
287,1.121276617050171,0.8055819272994995,0.001963796792551875,0.0167158842086792,1,20240080,0.14207544922828674,1.9980390071868896,0.14104466140270233,0.7024316489696503,1249.97,73.6,,,,,
262,1.0588217973709106,0.059660542756319046,0.0019681984558701515,0.016728905960917473,500,20280000,-0.03267836570739746,1.8496719598770142,0.09275837242603302,0.8899296969175339,1288.72,79.65,,,,,
271,1.1002018451690674,0.03187655657529831,0.0019342044834047556,0.016557369381189346,1000,20320000,-0.03909340128302574,1.6036791801452637,0.09221601486206055,0.643348902463913,1287.28,81.36,,,,,
,,,,,,,,,,,,,469,20340080,-0.2695629596710205,39.03,936.73
288,0.9493569135665894,0.03814462572336197,0.002484384225681424,0.016682777553796768,1,20350080,0.022438382729887962,1.7081925868988037,0.1504966765642166,0.4513258934020996,1284.46,83.39,,,,,
273,1.1274152994155884,0.37409263849258423,0.0020820251666009426,0.016680829226970673,500,20390000,-0.057490505278110504,1.633826494216919,0.0935831144452095,0.4849882125854492,1275.32,81.35,,,,,
269,1.0699301958084106,0.15733987092971802,0.0020846191328018904,0.01676725037395954,1000,20430000,-0.0011859594378620386,1.7623050212860107,0.08119461685419083,0.6643067896366119,1291.94,79.48,,,,,
,,,,,,,,,,,,,433,20450080,0.2807697653770447,40.18,957.22
276,1.0740920305252075,0.02227652259171009,0.002194831846281886,0.016618458554148674,1,20460080,-0.03442591428756714,1.7422616481781006,0.08653602749109268,0.7434179186820984,1335.79,84.34,,,,,
284,1.0818346738815308,0.09639205038547516,0.0021730330772697926,0.016476675868034363,500,20500000,-0.015146623365581036,1.6413676738739014,0.09959795325994492,0.6017492711544037,1336.24,81.51,,,,,
284,1.0543562173843384,0.1644049435853958,0.002009114483371377,0.016549982130527496,1000,20540000,-0.11973097175359726,1.803091287612915,0.11246933043003082,0.48893535137176514,1343.62,85.11,,,,,
,,,,,,,,,,,,,509,20560080,0.13064450025558472,40.71,963.35
239,0.9905298352241516,0.010977717116475105,0.0020027891732752323,0.01668732799589634,1,20570080,-0.02061046101152897,1.599479079246521,0.09761189669370651,0.9751301445066929,1311.99,84.61,,,,,
291,0.9948350787162781,0.36065974831581116,0.0020800596103072166,0.01673639565706253,500,20610000,-0.08843959122896194,1.5642412900924683,0.11660371720790863,0.5696583092212677,1267.84,84.72,,,,,
296,1.0685851573944092,0.03391788527369499,0.001900498173199594,0.016493720933794975,1000,20650000,-0.03203432634472847,1.3528226613998413,0.07213602215051651,0.466514527797699,1282.46,83.57,,,,,
,,,,,,,,,,,,,342,20670080,0.24260258674621582,40.98,954.98
249,0.9570043683052063,0.15577182173728943,0.0019102421356365085,0.016502873972058296,1,20680080,0.05907658860087395,1.890106439590454,0.08685638755559921,-2.8057119846343994,1276.79,80.83,,,,,
272,1.1029964685440063,0.8655821084976196,0.0020266722422093153,0.01671789214015007,500,20720000,-0.007622691337019205,1.4558277130126953,0.08009642362594604,-1.001302719116211,1285.68,81.25,,,,,
284,1.0814625024795532,0.4174688458442688,0.0021855735685676336,0.01674128696322441,1000,20760000,-0.2624695897102356,1.8796979188919067,0.14780068397521973,0.6461565494537354,1311.32,80.21,,,,,
,,,,,,,,,,,,,478,20780080,0.29528969526290894,40.51,961.09
294,1.1910982131958008,0.00684236828237772,0.002000065753236413,0.016659775748848915,1,20790080,0.008321373723447323,1.717297077178955,0.08140159398317337,0.9056322053074837,1305.39,80.39,,,,,
292,1.0348294973373413,0.2931269407272339,0.001882241340354085,0.016543686389923096,500,20830000,-0.1998378485441208,1.8079782724380493,0.1056896224617958,0.5512685775756836,1325.36,86.19,,,,,
298,1.0492568016052246,0.1994129717350006,0.001978206681087613,0.016436563804745674,1000,20870000,-0.0695100650191307,1.7406933307647705,0.09897224605083466,0.7162386178970337,1305.08,84.61,,,,,
,,,,,,,,,,,,,547,20890080,-0.06802105903625488,39.26,948.25
333,1.0595297813415527,0.010476869530975819,0.0020229893270879984,0.01669599674642086,1,20900080,0.02648017182946205,1.4563205242156982,0.08711561560630798,0.8679100275039673,1320.44,87.4,,,,,
311,1.10840904712677,0.3287279009819031,0.002017934573814273,0.01648014597594738,500,20940000,-0.08454050868749619,1.7073218822479248,0.12116727977991104,0.6416258811950684,1295.86,84.98,,,,,
305,0.933263897895813,0.09422652423381805,0.001838041702285409,0.01656276173889637,1000,20980000,0.013368102721869946,1.4798173904418945,0.09622681885957718,0.780824139714241,1314.44,85.66,,,,,
,,,,,,,,,,,,,435,21000080,0.12184262275695801,39.17,948.05
234,1.1008516550064087,0.035741448402404785,0.001957851927727461,0.016594741493463516,1,21010080,-0.008220165967941284,1.6031122207641602,0.0896606296300888,0.663149893283844,1331.59,83.15,,,,,
287,1.0854562520980835,0.03261115401983261,0.00199796911329031,0.01671725884079933,500,21050000,0.009135236032307148,1.3829259872436523,0.0902571827173233,0.64054274559021,1319.73,79.37,,,,,
288,1.0966260433197021,0.012933915480971336,0.0019718483090400696,0.016820071265101433,1000,21090000,0.025882083922624588,1.6635463237762451,0.07650118321180344,0.8992206081748009,1337.97,81.81,,,,,
,,,,,,,,,,,,,498,21110080,0.018753230571746826,39.8,960.38
228,1.092984914779663,0.1382608860731125,0.0021412840578705072,0.016559133306145668,1,21120080,0.04051242396235466,1.8797171115875244,0.08598349988460541,0.823642373085022,1346.83,80.99,,,,,
287,1.091638207435608,0.020222336053848267,0.0021735276095569134,0.01665584184229374,500,21160000,0.030464565381407738,1.5530014038085938,0.12553372979164124,0.8138388097286224,1348.17,87.38,,,,,
292,1.135115623474121,0.04612112417817116,0.0021702435333281755,0.016586003825068474,1000,21200000,-0.030042732134461403,1.6050478219985962,0.11639183759689331,0.7962669730186462,1349.82,88.85,,,,,
,,,,,,,,,,,,,605,21220080,0.18654900789260864,40.88,979.82
354,1.1039512157440186,0.2390134334564209,0.0019392420072108507,0.01658473163843155,1,21230080,-0.08193398267030716,1.4681456089019775,0.08029190450906754,0.4622701406478882,1347.35,89.22,,,,,
304,1.1251745223999023,0.017107311636209488,0.0020294648129493,0.016601821407675743,500,21270000,0.0015866815811023116,1.4768266677856445,0.09630072116851807,0.7580705881118774,1366.52,91.66,,,,,
295,1.1465482711791992,0.018983200192451477,0.0020182703156024218,0.01664423756301403,1000,21310000,-0.039162784814834595,1.4940961599349976,0.09382040798664093,0.7543154954910278,1391.65,89.89,,,,,
,,,,,,,,,,,,,415,21330080,0.15193051099777222,41.22,983.97
257,1.107351541519165,0.01746898517012596,0.0021105727646499872,0.016761677339673042,1,21340080,0.0056635914370417595,1.6850991249084473,0.10125670582056046,0.7905959635972977,1395.27,90.3,,,,,
289,1.0177056789398193,0.15607646107673645,0.0020889993757009506,0.016444256529211998,500,21380000,-0.1028846949338913,1.4880704879760742,0.08423556387424469,0.7481867074966431,1361.19,91.79,,,,,
295,1.0163047313690186,0.01052454300224781,0.0020110122859477997,0.01666468009352684,1000,21420000,-0.024965841323137283,1.580066204071045,0.09850573539733887,0.981749102473259,1364.57,94.76,,,,,
,,,,,,,,,,,,,595,21440080,0.3511509299278259,41.32,982.89
343,1.1771432161331177,0.007616749498993158,0.0019632086623460054,0.016582781448960304,1,21450080,0.016416674479842186,1.573946237564087,0.089023157954216,0.932076595723629,1378.78,96.42,,,,,
303,0.9884471893310547,0.1403760015964508,0.0022397306747734547,0.0164076779037714,500,21490000,-0.06661427766084671,1.6140475273132324,0.10778690874576569,0.13568264245986938,1357.63,95.56,,,,,
299,1.150987982749939,0.06981272995471954,0.0018804159481078386,0.01659221015870571,1000,21530000,0.010519328527152538,1.8877602815628052,0.07915791869163513,0.6641674041748047,1389.04,99.45,,,,,
,,,,,,,,,,,,,455,21550080,0.45469731092453003,40.54,969.37
291,1.0707813501358032,0.01564469002187252,0.0018833134090527892,0.016567204147577286,1,21560080,-0.01916162110865116,1.532515048980713,0.08173353970050812,0.9604966193437576,1375.13,94.11,,,,,
290,0.9376508593559265,0.2691543698310852,0.0021495353430509567,0.01674094796180725,500,21600000,-0.1391543447971344,1.681133508682251,0.12400521337985992,0.8883344456553459,1360.52,94.52,,,,,
288,1.0933181047439575,0.1779210865497589,0.0020453946199268103,0.016488151624798775,1000,21640000,-0.17973193526268005,1.5083656311035156,0.10477371513843536,0.6088458299636841,1393.72,97.4,,,,,
,,,,,,,,,,,,,574,21660080,-0.19447755813598633,42.11,986.35
256,1.1109819412231445,0.07898970693349838,0.00224653584882617,0.016665861010551453,1,21670080,0.04276378080248833,1.6078879833221436,0.10998789221048355,0.19558900594711304,1386.85,96.3,,,,,
292,1.0230118036270142,0.03144428879022598,0.0021717411000281572,0.016674332320690155,500,21710000,-0.010158014483749866,1.3232789039611816,0.12847855687141418,0.7048938870429993,1361.68,94.96,,,,,
297,1.085227608680725,0.6305017471313477,0.002152948407456279,0.016690950840711594,1000,21750000,0.18427203595638275,1.4970555305480957,0.09364138543605804,0.25853902101516724,1384.61,101.8,,,,,
,,,,,,,,,,,,,521,21770080,0.033782780170440674,42.24,989.28
296,1.0830973386764526,0.01672813668847084,0.001985052600502968,0.016631901264190674,1,21780080,0.03878467530012131,1.374828577041626,0.07977297157049179,0.8634040355682373,1373.67,102.15,,,,,
296,1.068945050239563,0.027993645519018173,0.0019425761420279741,0.01655193418264389,500,21820000,0.05158976465463638,1.795392632484436,0.0939464420080185,0.786180317401886,1372.56,108.8,,,,,
293,1.1604175567626953,0.020830361172556877,0.0019205805147066712,0.016588227823376656,1000,21860000,0.0014465957647189498,1.7837713956832886,0.07866624742746353,0.7775135934352875,1416.45,115.72,,,,,
,,,,,,,,,,,,,460,21880080,0.019778430461883545,43.58,998.89
323,1.0189241170883179,0.08622176945209503,0.002175472443923354,0.01648748107254505,1,21890080,-0.01955343410372734,1.4488697052001953,0.08451011776924133,0.860721230506897,1398.27,110.86,,,,,
292,1.0481595993041992,0.027994047850370407,0.0021346588619053364,0.016662711277604103,500,21930000,-0.01440606452524662,1.3222582340240479,0.0924723744392395,0.8006457686424255,1389.91,109.07,,,,,
297,1.005791425704956,0.15602070093154907,0.0020612296648323536,0.01649904064834118,1000,21970000,0.06559343636035919,1.6645454168319702,0.10163203626871109,-1.0069644451141357,1400.43,107.57,,,,,
,,,,,,,,,,,,,441,21990080,0.07441949844360352,45.29,1021.57
